,Bank,In_Strength,Out_Strength,Betweenness,Katz,PageRank
CAPITAL SOUTHWEST,CAPITAL SOUTHWEST,6.35e+08,0,0,0,0.000235503094577627
QINGDAO WEST COAST KANGYING CAPITAL MANAGEMENT,QINGDAO WEST COAST KANGYING CAPITAL MANAGEMENT,35746325,0,0,0,0.000194537324690224
CSC LEASING,CSC LEASING,149999998,0,0,0,0.000788809538263913
QINGDAO SHANGHE ZHONGCHUANG INDUSTRIAL INVESTMENT DEVELOPMENT,QINGDAO SHANGHE ZHONGCHUANG INDUSTRIAL INVESTMENT DEVELOPMENT,309157410,0,0,0,0.000650098039337046
LINEBACKER POWER FUNDING,LINEBACKER POWER FUNDING,480000003,0,0,0.0164721521862852,0.000263885796858072
FOUNTAINVEST CHINA CAPITAL PARTNERS FUND III LP,FOUNTAINVEST CHINA CAPITAL PARTNERS FUND III LP,2.6e+08,0,0,0,0.000195620301562942
AMUR CAPITAL CONSERVATIVE INCOME FUND,AMUR CAPITAL CONSERVATIVE INCOME FUND,221745349,0,0,0,0.000273546866697826
FIDELITY PURITAN TRUST,FIDELITY PURITAN TRUST,4249999998,0,0,0.261944109330816,0.000374577631891849
JAPAN SECURITIES FINANCE,JAPAN SECURITIES FINANCE,119555383,0,0,0,0.000255710284165377
JINING HONGXIN INVESTMENT MANAGEMENT,JINING HONGXIN INVESTMENT MANAGEMENT,138016700,0,0,0,0.00019524158448845
ACORN VELINDRE,ACORN VELINDRE,474447427,0,0,0,0.000377539542137966
I40 FUNDING,I40 FUNDING,1.2e+08,0,0,0,0.000232842809180405
ENCINITAS PROPERTY OWNER,ENCINITAS PROPERTY OWNER,77458113,0,0,0,0.000236201688323628
HAIER FINANCIAL LEASING,HAIER FINANCIAL LEASING,330549995,0,0,0,0.000568241174285653
ARGO MARINA INVESTORS,ARGO MARINA INVESTORS,3e+08,0,0,0,0.000204872484749139
SHORE CAPITAL INDUSTRIAL PARTNERS FUND I LP,SHORE CAPITAL INDUSTRIAL PARTNERS FUND I LP,1e+08,0,0,0,0.000195491359771109
DELIGHT OHIO RIVER,DELIGHT OHIO RIVER,71000001,0,0,0,0.000199370254045551
CLEARSTEAD ADVISORS,CLEARSTEAD ADVISORS,57152187,0,0,0,0.00021011472830106
ATLAS CAPITAL INVESTORS VI LP,ATLAS CAPITAL INVESTORS VI LP,1.5e+08,0,0,0,0.000226033048441721
MANAPPURAM FINANCE,MANAPPURAM FINANCE,5e+07,0,0,0,0.000195057123115691
ROCKEFELLER CAPITAL MANAGEMENT LP,ROCKEFELLER CAPITAL MANAGEMENT LP,849999999,0,0,0,0.000235286825211534
KVERVA AS,KVERVA AS,361320627,0,0,0,0.000221206445208621
COMPAGNIE FINANCIERE RICHEMONT,COMPAGNIE FINANCIERE RICHEMONT,2083398444,0,0,0.0815593081428228,0.000216420347155829
SIGNZONE HOLDINGS LP,SIGNZONE HOLDINGS LP,92500000,0,0,0,0.000249423292134177
CLIFFWATER CORPORATE LENDING FUND,CLIFFWATER CORPORATE LENDING FUND,3685000004,0,0,0,0.000612035913168912
HPS CORPORATE CAPITAL SOLUTIONS FUND,HPS CORPORATE CAPITAL SOLUTIONS FUND,500000001,0,0,0.0133963671599553,0.00020161285195354
AMUR CAPITAL INCOME FUND,AMUR CAPITAL INCOME FUND,221745352,0,0,0,0.000318586813094598
VESTEDA RESIDENTIAL FUNDING II BV,VESTEDA RESIDENTIAL FUNDING II BV,677104495,0,0,0,0.000213346045224984
VULCAIN ENGINEERING GROUP SAS,VULCAIN ENGINEERING GROUP SAS,260424802,0,0,0,0.000393425719905593
LPF EQUITIES FUND LP,LPF EQUITIES FUND LP,71530758,0,0,0,0.000196160599870935
CMI BALANCED MORTGAGE FUND,CMI BALANCED MORTGAGE FUND,64377682,0,0,0,0.000258472971028731
CRESCENT ENERGY FINANCE,CRESCENT ENERGY FINANCE,1299999998,0,0,0,0.000213759233649346
CPC FINANCE SAS,CPC FINANCE SAS,5416837,0,0,0,0.000194346900230134
QTS IRVING DC4,QTS IRVING DC4,948743330,0,0,0,0.000223289724422027
CRESCENT CRPTF INVESTMENT SPV,CRESCENT CRPTF INVESTMENT SPV,2.5e+08,0,0,0,0.000199222740283143
HUBEI FINANCIAL LEASING,HUBEI FINANCIAL LEASING,143537369,0,0,0,0.000242786208557812
TPG BD FINANCE LP,TPG BD FINANCE LP,1.5e+08,0,0,0,0.000195010957590862
ARES STRATEGIC INCOME FUND,ARES STRATEGIC INCOME FUND,1749999992,0,0,0.0225376570734587,0.00021387065602118
PRIVATE EXPORT FUNDING,PRIVATE EXPORT FUNDING,1000000001,0,0,0,0.000209945666248011
MONTEFIORE INVESTMENT V SLP,MONTEFIORE INVESTMENT V SLP,234382325,0,0,0,0.000537914685605736
THOMAS H LEE EQUITY FUND IX LP,THOMAS H LEE EQUITY FUND IX LP,1300000002,0,0,0.0858504591452603,0.000214455491182352
AECE INTERMEDIATECO 2,AECE INTERMEDIATECO 2,94500000,0,0,0,0.000197146400439987
FLOCK FINANCIAL,FLOCK FINANCIAL,9e+07,0,0,0,0.000214283112497323
LANDMARK EQUITY PARTNERS XV LP,LANDMARK EQUITY PARTNERS XV LP,3e+08,0,0,0,0.000195447640307043
AMLAK FINANCE PJSC,AMLAK FINANCE PJSC,230275425,0,0,0,0.000282096600429857
EXOLUM FINANCE,EXOLUM FINANCE,626550708,0,0,0,0.000361990163679424
HINUERA INVESTMENTS SL,HINUERA INVESTMENTS SL,234382327,0,0,0,0.000226957902910383
FIRST NATIONAL FINANCIAL,FIRST NATIONAL FINANCIAL,1072961372,0,0,0,0.00030438387391601
BANCO PROMERICA S A,BANCO PROMERICA S A,99999996,0,0,0.00405683971369142,0.00128645810132428
PAYLINK PAYMENT PLANS,PAYLINK PAYMENT PLANS,270000008,0,0,0,0.000626429497233134
CORTLAND ENHANCED VALUE FUND VI REIT,CORTLAND ENHANCED VALUE FUND VI REIT,2e+08,0,0,0,0.000443734010604143
CREONS QUALITE FINANCE ET DEVELOPPEMENT CQFD SAS,CREONS QUALITE FINANCE ET DEVELOPPEMENT CQFD SAS,9400000,0,0,0,0.000194341067135785
LONE STAR FUND XI LP,LONE STAR FUND XI LP,3.97e+08,0,0,0,0.000200957491557697
QINGDAO NORTH SHORE ENERGY STORAGE INDUSTRIAL PARK INVESTMENT DEVELOPMENT,QINGDAO NORTH SHORE ENERGY STORAGE INDUSTRIAL PARK INVESTMENT DEVELOPMENT,111669312,0,0,0,0.000279908937330695
SF HOLDING 3,SF HOLDING 3,889999996,0,0,0,0.000485078862296738
CHENGTAY FINANCIAL LEASING SHANGHAI,CHENGTAY FINANCIAL LEASING SHANGHAI,95231523,0,0,0,0.000254249445351103
ASSOCIATED SPRING US,ASSOCIATED SPRING US,148500002,0,0,0.0135096671026009,0.000919883008429406
DOWNTOWN MUSIC CAPITAL,DOWNTOWN MUSIC CAPITAL,1.2e+08,0,0,0,0.000268794568121264
LONE STAR REAL ESTATE FUND VII LP,LONE STAR REAL ESTATE FUND VII LP,1e+09,0,0,0,0.000214340003269756
WILLIS LEASE FINANCE,WILLIS LEASE FINANCE,1500000004,0,0,0,0.000354180912616774
STONEBRIAR COMMERCIAL FINANCE,STONEBRIAR COMMERCIAL FINANCE,2e+09,0,0,0,0.000199658565748702
NAVIGATOR FINANCIAL LEASING,NAVIGATOR FINANCIAL LEASING,46787660,0,0,0,0.000211598710334993
CMLS FINANCIAL,CMLS FINANCIAL,125178828,0,0,0,0.000220866380458881
HENGQIN HUATONG FINANCIAL LEASING,HENGQIN HUATONG FINANCIAL LEASING,46925680,0,0,0,0.000209648740935942
BANCO COOPERATIVO SICREDI SA,BANCO COOPERATIVO SICREDI SA,2.97e+08,0,0,0,0.000660537925904573
EVN FINANCE JSC,EVN FINANCE JSC,65000002,0,0,0,0.000198237085860681
KAPLAN ENGINE FINANCE SAS,KAPLAN ENGINE FINANCE SAS,28001808,0,0,0,0.000196812643915624
ROMSPEN MORTGAGE INVESTMENT FUND,ROMSPEN MORTGAGE INVESTMENT FUND,107296138,0,0,0,0.000389711856836705
PANCO FUND VI HOLDINGS LP,PANCO FUND VI HOLDINGS LP,249999999,0,0,0,0.000209731806940349
BAIN CAPITAL SPECIALTY FINANCE,BAIN CAPITAL SPECIALTY FINANCE,855000006,0,0,0.0243792896314176,0.000258106179906117
GALAXY INVESTMENTS II PTE,GALAXY INVESTMENTS II PTE,1e+08,0,0,0,0.00019739370265379
GROSVENOR CAPITAL MANAGEMENT LP,GROSVENOR CAPITAL MANAGEMENT LP,4.88e+08,0,0,0.0130565150647323,0.000198363583667767
RX HOLDCO,RX HOLDCO,79999999,0,0,0,0.000238721294271962
KEPPEL INFRASTRUCTURE FUND MANAGEMENT PTE,KEPPEL INFRASTRUCTURE FUND MANAGEMENT PTE,297132672,0,0,0,0.000200002695023014
FLORIDA RESIDENTIAL FUNDING,FLORIDA RESIDENTIAL FUNDING,600000002,0,0,0,0.000222770715414018
NICOLA PRIMARY MORTGAGE FUND,NICOLA PRIMARY MORTGAGE FUND,114999999,0,0,0,0.000198846010527615
ASG OPERATIONS,ASG OPERATIONS,5.7e+07,0,0,0,0.000194419359367013
MORRISON INFRASTRUCTURE PARTNERS MASTER FUND SCSP,MORRISON INFRASTRUCTURE PARTNERS MASTER FUND SCSP,3e+08,0,0,0,0.000200483393325284
FINANCIERE JAEGERTHAL,FINANCIERE JAEGERTHAL,111250000,0,0,0,0.00019495226269046
PCM FUND I LP,PCM FUND I LP,75107295,0,0,0,0.000197283836333857
MARINER,MARINER,786600001,0,0,0.0201667441239094,0.000226888047402786
ZHENJIANG DANTU DISTRICT ZHISHENG FUSION INDUSTRY INVESTMENT,ZHENJIANG DANTU DISTRICT ZHISHENG FUSION INDUSTRY INVESTMENT,138016701,0,0,0,0.000203036071232348
LIVEIN LEARNING FINANCE PTY,LIVEIN LEARNING FINANCE PTY,135457527,0,0,0,0.000195730263738837
SEA GAS INVESTMENTS PTY,SEA GAS INVESTMENTS PTY,197147020,0,0,0,0.000198414878468422
BAIN CAPITAL REAL ESTATE FUND III,BAIN CAPITAL REAL ESTATE FUND III,500000001,0,0,0,0.000208436296014221
CDP FINANCIAL,CDP FINANCIAL,4000000005,0,0,0.118526746539474,0.000399989682058793
NOVARTIS FINANCE,NOVARTIS FINANCE,6000000003,0,0,0.289743689886151,0.00023699835575681
MOORING CAPITAL FUND,MOORING CAPITAL FUND,1.5e+07,0,0,0,0.000207616472977333
PEOPLES TRUST,PEOPLES TRUST,5e+08,0,0,0,0.000199426807818677
EXCHANGERIGHT INCOME FUND OPERATING PARTNERSHIP LP,EXCHANGERIGHT INCOME FUND OPERATING PARTNERSHIP LP,1e+08,0,0,0,0.00019502261405587
EDELMAN FINANCIAL LP,EDELMAN FINANCIAL LP,2.736e+09,0,0,0.0710970530956117,0.000214052583148773
CRESTVIEW PARTNERS III LP,CRESTVIEW PARTNERS III LP,7.75e+08,0,0,0.0179660050571918,0.000209073444897296
PACIFIC ALLIANCE GROUP,PACIFIC ALLIANCE GROUP,751531968,0,0,0,0.000237170667576896
FUSION FUND,FUSION FUND,34542748,0,0,0,0.000205435950375056
CP FINANCE,CP FINANCE,648758368,0,0,0,0.000204898648395017
HOSPER MORTGAGE INVESTMENT,HOSPER MORTGAGE INVESTMENT,35765379,0,0,0,0.000194663098194971
RATCHET DEBT FINANCING,RATCHET DEBT FINANCING,220197500,0,0,0,0.000216755492657569
INTERCONTINENTAL EXCHANGE,INTERCONTINENTAL EXCHANGE,3900000002,0,0,0.144638766355168,0.00027194724270153
CENTURIA CAPITAL,CENTURIA CAPITAL,65010207,0,0,0,0.000359983868298816
TEX MIX PARTNERS,TEX MIX PARTNERS,2.88e+08,0,0,0,0.000196633301822591
WC FINANCING,WC FINANCING,439999998,0,0,0,0.000472002929619347
ACCED SAS,ACCED SAS,94169612,0,0,0,0.000265543613162556
PUMA INTERNATIONAL FINANCING,PUMA INTERNATIONAL FINANCING,775000001,0,0,0.0311385473879208,0.00183670127044127
WHEELOCK STREET REAL ESTATE FUND VII LP,WHEELOCK STREET REAL ESTATE FUND VII LP,1.35e+08,0,0,0,0.000219789205208639
KANATLIAT AIRCRAFT FINANCE,KANATLIAT AIRCRAFT FINANCE,105211620,0,0,0,0.000202186652938347
FENGATE INFRASTRUCTURE FUND IV LP,FENGATE INFRASTRUCTURE FUND IV LP,3e+08,0,0,0,0.000223049638168892
NOURYON FINANCE BV,NOURYON FINANCE BV,5675930059,0,0,0.299804182924569,0.00121692248917171
HOTELIER FINANCE,HOTELIER FINANCE,1221721204,0,0,0,0.000474744342907689
GGAM FINANCE,GGAM FINANCE,1199999998,0,0,0.0746776847685008,0.000207956213349193
PLATINUM EQUITY SMALL CAP FUND,PLATINUM EQUITY SMALL CAP FUND,421800000,0,0,0.0182142434507797,0.000196230606380326
HARBOURVEST GLOBAL PRIVATE EQUITY,HARBOURVEST GLOBAL PRIVATE EQUITY,1.2e+09,0,0,0.0739386168979966,0.00036349072672013
CALPINE CONSTRUCTION FINANCE COMPANY LP,CALPINE CONSTRUCTION FINANCE COMPANY LP,1875000002,0,0,0.0594291368242431,0.000211922384198912
QINGDAO HAITOU ASSET MANAGEMENT,QINGDAO HAITOU ASSET MANAGEMENT,62107516,0,0,0,0.000275333956192923
TEACHERS INSURANCE AND ANNUITY ASSOCIATION COLLEGE RETIREMENT EQUITIES FUND,TEACHERS INSURANCE AND ANNUITY ASSOCIATION COLLEGE RETIREMENT EQUITIES FUND,499999999,0,0,0.0406714264226064,0.000199415698273199
CARAT CAPITAL,CARAT CAPITAL,29167579,0,0,0,0.000198149537590445
ALLWORTH FINANCIAL GROUP LP,ALLWORTH FINANCIAL GROUP LP,769910116,0,0,0,0.000344628948173669
METRICS CREDIT PARTNERS DIVERSIFIED AUSTRALIAN SENIOR LOAN FUND,METRICS CREDIT PARTNERS DIVERSIFIED AUSTRALIAN SENIOR LOAN FUND,260040829,0,0,0,0.00021644650459622
HAIYINGKANG QINGDAO MEDICAL TECHNOLOGY,HAIYINGKANG QINGDAO MEDICAL TECHNOLOGY,1035125250,0,0,0,0.000202486531879661
DETERRA ROYALTIES,DETERRA ROYALTIES,187965214,0,0,0,0.00019483591218596
PAYPOINT,PAYPOINT,169168690,0,0,0,0.000209553667057444
FORESIGHT ENVIRONMENTAL INFRASTRUCTURE,FORESIGHT ENVIRONMENTAL INFRASTRUCTURE,250620287,0,0,0,0.000363138465740783
WESTERN WASTE ACQUISITION,WESTERN WASTE ACQUISITION,105837500,0,0,0,0.000200403636559742
COMVEST CREDIT PARTNERS EVERGREEN FUND LL SPV,COMVEST CREDIT PARTNERS EVERGREEN FUND LL SPV,1.25e+08,0,0,0,0.000213691300045167
WESTBROOK REAL ESTATE FUND XII LP,WESTBROOK REAL ESTATE FUND XII LP,2.3e+08,0,0,0,0.000239060802048623
LORD ABBETT,LORD ABBETT,99999999,0,0,0.00729790796512182,0.000194688385428529
NUVEEN INVESTMENTS,NUVEEN INVESTMENTS,2900000002,0,0,0.373161362250837,0.000239272488001137
CONTINENTAL 741 FUND,CONTINENTAL 741 FUND,4.9e+07,0,0,0,0.000249477306309668
WADSWORTH JUNCTION INVESTORS,WADSWORTH JUNCTION INVESTORS,4.6e+07,0,0,0,0.00021078479809753
INVESTA COMMERCIAL PROPERTY FUND,INVESTA COMMERCIAL PROPERTY FUND,390061242,0,0,0,0.000225307207958276
LONE STAR REAL ESTATE FUND VI LP,LONE STAR REAL ESTATE FUND VI LP,481999997,0,0,0,0.00022442770378153
HOMEEQUITY BANK,HOMEEQUITY BANK,107296140,0,0,0,0.000218421559210271
PLUS ULTRA TEXTILES SL,PLUS ULTRA TEXTILES SL,19792285,0,0,0,0.000524746206314011
BANCO BTG PACTUAL CHILE,BANCO BTG PACTUAL CHILE,180000003,0,0,0,0.000261308730546325
WARBURG PINCUS ASSET MANAGEMENT,WARBURG PINCUS ASSET MANAGEMENT,1.5e+08,0,0,0,0.000214603868025595
HAUSSMANN FINANCEMENT 12 SAS,HAUSSMANN FINANCEMENT 12 SAS,132167578,0,0,0,0.000196989278181076
HAUSSMANN FINANCEMENT 13 SAS,HAUSSMANN FINANCEMENT 13 SAS,132167578,0,0,0,0.000197589960433955
EASYINVEST 1,EASYINVEST 1,278133695,0,0,0,0.000233868932742582
CONTINENTAL 752 FUND,CONTINENTAL 752 FUND,40500000,0,0,0,0.000362847836455198
ING BANK AS,ING BANK AS,185233263,0,0,0.0102656766250489,0.000716923887049046
FINANCIERE BAYVET SAS,FINANCIERE BAYVET SAS,5416836,0,0,0,0.00019436264753933
ICE GROUP SAS,ICE GROUP SAS,26042480,0,0,0,0.000265900233576753
RAPFUND INVESTMENTS,RAPFUND INVESTMENTS,31432991,0,0,0,0.000196626793378558
LR STATESVILLE INVESTORS,LR STATESVILLE INVESTORS,5e+07,0,0,0,0.000695260731897048
LIONBRIDGE FINANCING LEASING CHINA,LIONBRIDGE FINANCING LEASING CHINA,62659580,0,0,0,0.000215784268797959
CANADA GUARANTY FINANCIAL,CANADA GUARANTY FINANCIAL,411301860,0,0,0,0.000207477764018632
KIDSTON SOLAR FINANCE PTY,KIDSTON SOLAR FINANCE PTY,105240606,0,0,0,0.000205324018248009
PRIVATE CREDIT FUND O FINANCE,PRIVATE CREDIT FUND O FINANCE,4.5e+08,0,0,0.0104318739041759,0.000240632223994671
PLATINUM EQUITY CAPITAL PARTNERS V LP,PLATINUM EQUITY CAPITAL PARTNERS V LP,5e+08,0,0,0,0.000208476544601982
CUB FINANCING INTERMEDIATE,CUB FINANCING INTERMEDIATE,3e+08,0,0,0,0.000210025766310288
RUSHMORE INVESTMENT III,RUSHMORE INVESTMENT III,1315000002,0,0,0.00930130427411669,0.000451505410125544
LEADER BRIGHT,LEADER BRIGHT,1008465972,0,0,0,0.000262446401967863
JANUS HENDERSON INVESTORS UK,JANUS HENDERSON INVESTORS UK,200000002,0,0,0.0135446540861001,0.000202475955967247
CARLYLE SKYLINE CREDIT FUND LP,CARLYLE SKYLINE CREDIT FUND LP,3e+08,0,0,0,0.000196313056136416
STRIPE,STRIPE,2499999999,0,0,0.178028969217475,0.000222722201272258
KKR GROUP,KKR GROUP,2.75e+09,0,0,0.121111787470865,0.000260626244028497
CYRUSONE US FUNDING,CYRUSONE US FUNDING,8.908e+09,0,0,0.114921225413962,0.000575346675523606
NATIONWIDE MUTUAL FUNDS,NATIONWIDE MUTUAL FUNDS,99999999,0,0,0.0133064346601009,0.000195375696290243
OILTANKING FINANCE BV,OILTANKING FINANCE BV,550000003,0,0,0,0.000209779470615912
CIP 2018 EQUITY INVESTOR,CIP 2018 EQUITY INVESTOR,24400000,0,0,0,0.000194433158323056
TA ASSOCIATES FUND XIV,TA ASSOCIATES FUND XIV,4e+08,0,0,0,0.000197389749760056
EUROPE REALTY FUND IV LP,EUROPE REALTY FUND IV LP,4e+08,0,0,0,0.000195845475424896
XIAMEN MUNICIPAL BAOYU INVESTMENT DEVELOPMENT,XIAMEN MUNICIPAL BAOYU INVESTMENT DEVELOPMENT,386446761,0,0,0,0.000202166784013035
STENA METALL FINANS PUBL AB,STENA METALL FINANS PUBL AB,90725989,0,0,0,0.000210076779981608
PIF FINANCING II SPV,PIF FINANCING II SPV,375000001,0,0,0,0.000269029640737803
QUESTRADE FINANCIAL GROUP,QUESTRADE FINANCIAL GROUP,572246067,0,0,0,0.000209910165116958
CARMEL PARTNERS INVESTMENT FUND IX LP,CARMEL PARTNERS INVESTMENT FUND IX LP,349999999,0,0,0,0.000198417848705202
ARES DENALI MEMBER,ARES DENALI MEMBER,588140000,0,0,0,0.00019868158259742
UES FINANCE II,UES FINANCE II,1.5e+08,0,0,0.022485729976479,0.000195377378604103
IFC DEVELOPMENT CORPORATE FINANCE,IFC DEVELOPMENT CORPORATE FINANCE,1477370533,0,0,0,0.000423072480435528
DB TERRA CHILE HOLDCO SPA,DB TERRA CHILE HOLDCO SPA,1.5e+07,0,0,0,0.000359463844503798
JOHN HANCOCK INVESTMENT MANAGEMENT DISTRIBUTORS,JOHN HANCOCK INVESTMENT MANAGEMENT DISTRIBUTORS,1e+09,0,0,0.18490172432053,0.000202702189227835
34TH STREET FUNDING,34TH STREET FUNDING,6.75e+08,0,0,0,0.000196343349354195
PRUDENTIAL FINANCIAL,PRUDENTIAL FINANCIAL,4000000001,0,0,0.182668471474807,0.000245702406390979
PAYSAFE PAYMENT PROCESSING SOLUTIONS,PAYSAFE PAYMENT PROCESSING SOLUTIONS,7.5e+07,0,0,0,0.000206064848843924
TOWERS INFRASTRUCTURE FINANCING PTY,TOWERS INFRASTRUCTURE FINANCING PTY,991405652,0,0,0,0.00026817363097275
EVOS FINANCE BV,EVOS FINANCE BV,464597856,0,0,0,0.000209296538624193
FINANCIERE VICTORIA FALLS SARL,FINANCIERE VICTORIA FALLS SARL,6.5e+08,0,0,0.0571995318234368,0.000716698914081054
CLIFFWATER ENHANCED LENDING FUND,CLIFFWATER ENHANCED LENDING FUND,1175000001,0,0,0,0.000382009735004039
CHIA TAI ANIMAL HUSBANDRY INVESTMENT BEIJING,CHIA TAI ANIMAL HUSBANDRY INVESTMENT BEIJING,2.8e+08,0,0,0,0.000209047870528405
HELLMAN FRIEDMAN CAPITAL PARTNERS X LP,HELLMAN FRIEDMAN CAPITAL PARTNERS X LP,3909999997,0,0,0.222977828919409,0.000327752358595337
ATLANTIC PARK STRATEGIC CAPITAL MASTER FUND II LP,ATLANTIC PARK STRATEGIC CAPITAL MASTER FUND II LP,7e+08,0,0,0,0.000209893604796407
SDG FINANCE I,SDG FINANCE I,3e+08,0,0,0,0.000226361050980059
YANKUANG GROUP HONG KONG,YANKUANG GROUP HONG KONG,701133080,0,0,0,0.000296148074361573
MANORGA GROUP SAS,MANORGA GROUP SAS,57293460,0,0,0,0.000251007818512255
HOLDING REPLAY SAS,HOLDING REPLAY SAS,45313916,0,0,0,0.000199661678045341
AMERICAN RESTORATION HOLDINGS,AMERICAN RESTORATION HOLDINGS,231500000,0,0,0.377133110056019,0.000372281477270837
CS 102 SAS,CS 102 SAS,17362270,0,0,0,0.00019433478593396
FINANCIERE VENDOME II SAS,FINANCIERE VENDOME II SAS,333343743,0,0,0,0.0012405773776212
NORTH HAVEN PRIVATE INCOME FUND A,NORTH HAVEN PRIVATE INCOME FUND A,289999997,0,0,0,0.000198670233917589
FORWARD FUND I LP,FORWARD FUND I LP,1e+08,0,0,0,0.000212742696420449
ALLIANCE FUNDING GROUP,ALLIANCE FUNDING GROUP,9999999,0,0,0,0.000194666780779411
LONE STAR REAL ESTATE FUND V LP,LONE STAR REAL ESTATE FUND V LP,168300000,0,0,0,0.000196176202333753
DAMEN FINANCE BV,DAMEN FINANCE BV,963988460,0,0,0,0.000545786078875312
CRITERIA CAIXA SAU,CRITERIA CAIXA SAU,1718803708,0,0,0.0163613105172141,0.000789773909477429
NUVEEN FLOATING RATE INCOME FUND,NUVEEN FLOATING RATE INCOME FUND,5.5e+08,0,0,0,0.000204162890054211
CROWN ASSET MANAGEMENT,CROWN ASSET MANAGEMENT,1.5e+08,0,0,0,0.000225331188653369
UGP3 FUNDCO,UGP3 FUNDCO,250774598,0,0,0,0.000203580036014197
EUROCLEAR BANK,EUROCLEAR BANK,3000000010,0,0,0,0.000540889056791443
ANTARES STRATEGIC CREDIT FUND,ANTARES STRATEGIC CREDIT FUND,674999999,0,0,0,0.000217756181004565
ASAKABANK AO,ASAKABANK AO,100000002,0,0,0.00202841997855089,0.000362128756197391
WORLDPAY,WORLDPAY,6720849611,0,0,0.415542577830815,0.00080416790861076
LPF MASTER INFRASTRUCTURE FUND LP,LPF MASTER INFRASTRUCTURE FUND LP,151287552,0,0,0,0.000212985924111282
KEYSTONE PRIVATE INCOME FUND,KEYSTONE PRIVATE INCOME FUND,2.75e+08,0,0,0,0.000220659545465134
PENFUND CAPITAL FUND VI LP,PENFUND CAPITAL FUND VI LP,244635195,0,0,0,0.000215291564225989
SINOPHARM HOLDING CHINA FINANCE LEASING,SINOPHARM HOLDING CHINA FINANCE LEASING,267752400,0,0,0,0.000283847515578906
SCAPE CORE FUND FINANCE,SCAPE CORE FUND FINANCE,260040825,0,0,0,0.00021975033225503
ELDRIDGE IP HOLDINGS,ELDRIDGE IP HOLDINGS,100000001,0,0,0,0.000216818530276939
HAMILTON LANE EQUITY OPPORTUNITIES FUND VIA LP,HAMILTON LANE EQUITY OPPORTUNITIES FUND VIA LP,3.5e+08,0,0,0,0.00019682209312357
PREMIERE REAL ESTATE HOLDINGS I,PREMIERE REAL ESTATE HOLDINGS I,69999999,0,0,0,0.000379429539742444
CLEARSTREAM BANKING SA,CLEARSTREAM BANKING SA,2999999997,0,0,0.0738245062397291,0.000521611063690122
VIRIDIAN HOLDINGS LP,VIRIDIAN HOLDINGS LP,449999998,0,0,0,0.000309061369878246
LONDON COMPANY OF VIRGINIA,LONDON COMPANY OF VIRGINIA,100000001,0,0,0,0.000209692121199326
VOLVO FINANCIAL LEASING CHINA,VOLVO FINANCIAL LEASING CHINA,89710856,0,0,0,0.000196815148368621
WESTBROOK REAL ESTATE FUND X LP,WESTBROOK REAL ESTATE FUND X LP,2.5e+07,0,0,0,0.000194324787572672
DOHERTY WEND HOLDCO,DOHERTY WEND HOLDCO,40500000,0,0,0,0.000197779860354906
GCP FINANCE 9,GCP FINANCE 9,4.95e+08,0,0,0.0206489979980716,0.000526233232210214
BANK MANDIRI TBK PT,BANK MANDIRI TBK PT,5e+08,0,0,0,0.00020534071052189
GE GETEC INFRASTRUCTURE FINANCE BV,GE GETEC INFRASTRUCTURE FINANCE BV,1999148788,0,0,0,0.000251205384632834
COATS GROUP FINANCE COMPANY,COATS GROUP FINANCE COMPANY,419999998,0,0,0.0208186158091973,0.000217295528541564
LOGAN RIDGE FINANCE,LOGAN RIDGE FINANCE,7.5e+07,0,0,0,0.000196136120894288
TALCOTT FINANCIAL GROUP GP,TALCOTT FINANCIAL GROUP GP,1219999997,0,0,0.037205104049159,0.000214562266560554
CONTINENTAL 737 FUND,CONTINENTAL 737 FUND,4.9e+07,0,0,0,0.00020164068968838
MOL GROUP FINANCE ZRT,MOL GROUP FINANCE ZRT,3e+08,0,0,0,0.000197099710028893
HAMKORBANK AKB,HAMKORBANK AKB,1e+08,0,0,0,0.000332277691631193
BBH CAPITAL PARTNERS VII LP,BBH CAPITAL PARTNERS VII LP,1.75e+08,0,0,0,0.000202737644693382
CV BORROWER,CV BORROWER,360000001,0,0,0,0.000360448457592739
ASIA LINK FINANCE,ASIA LINK FINANCE,1e+08,0,0,0,0.000198703395734763
KKR ALBERTA MIDSTREAM FINANCE,KKR ALBERTA MIDSTREAM FINANCE,145395255,0,0,0.345937632348121,0.000316564280178262
ACP VAULT ACQUISITION,ACP VAULT ACQUISITION,2.25e+08,0,0,0,0.000330812648417124
SHIFT4 PAYMENTS,SHIFT4 PAYMENTS,450000002,0,0,0.038784231107031,0.000198847737032352
US INNOVATIVE TECHNOLOGY FUND LP,US INNOVATIVE TECHNOLOGY FUND LP,1.3e+09,0,0,0,0.000203903773432201
CROSS FINANCIAL,CROSS FINANCIAL,9.42e+08,0,0,0,0.00038103112013398
1701 RC SARASOTA INVESTMENTS,1701 RC SARASOTA INVESTMENTS,35284692,0,0,0,0.000395014489058518
ANDANTE FINANCE COMPANY PTY LIMITED,ANDANTE FINANCE COMPANY PTY LIMITED,393700788,0,0,0,0.00019848878955131
CANADA PENSION PLAN INVESTMENT BOARD,CANADA PENSION PLAN INVESTMENT BOARD,3575561364,0,0,0,0.00022521863695698
JANNEY MONTGOMERY SCOTT,JANNEY MONTGOMERY SCOTT,1.55e+09,0,0,0.136526014967157,0.000239340706164473
